xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
0.27653,3655.5,4506.0,9.2218,26.833,42.312,2707.2,75.478,120.4,0.34809,79.856,49.124,2635.9,25.342,51.275,3105.2,22.658,65.99,238.86,341.64,94.717,77.102,32.219,8.7916,26.609,6.9748,18.82,1.6867,32.711,13.885,23.622,1.1693,18.917,2.259,4.8723,2.2597,0.022754,0.8205,0.094329,54.195,42.952,63.651,53.342,27.227,62.507,22.019,40.713,35.522,49.484,49.428,41.43,18.86,0
0.27697,3675.0,4485.8,9.2021,27.153,42.192,2706.6,74.902,120.42,0.3503,79.828,50.741,2635.1,24.816,48.855,3104.5,23.068,65.948,237.74,341.66,94.486,77.172,32.219,8.7916,26.609,6.9748,18.82,1.6867,32.711,13.885,23.622,1.1693,18.917,2.259,4.8723,2.2597,0.022754,0.8205,0.094329,54.195,42.952,63.316,53.584,27.184,62.288,22.329,40.444,40.28,43.885,49.309,41.234,17.895,0
0.24883,3686.6,4494.2,9.4507,27.202,41.945,2705.1,74.708,120.4,0.33899,80.062,51.359,2633.7,25.166,51.044,3102.4,23.768,65.694,232.0,341.03,94.554,77.429,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.665,54.161,24.81,61.21,22.278,39.835,42.098,48.951,47.297,41.579,16.163,0
0.24929,3649.0,4479.0,9.364,26.805,42.22,2704.3,74.971,120.41,0.34075,80.074,49.23,2633.2,23.862,51.62,3102.0,22.437,65.739,231.02,341.35,94.701,77.123,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,63.311,54.343,24.765,63.167,22.212,39.621,35.833,50.283,47.384,41.389,19.347,0
0.25127,3668.2,4491.0,9.3021,27.278,42.319,2705.3,74.286,120.41,0.34076,80.121,49.678,2633.5,23.279,50.962,3101.2,22.818,65.738,228.32,341.54,94.507,77.095,32.223,8.8599,26.55,6.7216,18.385,1.7065,32.695,13.99,24.359,1.2773,18.522,2.2739,4.8479,2.2824,0.017866,0.8357,0.098577,53.724,43.828,62.981,54.198,24.578,62.707,22.448,39.618,37.154,48.761,47.624,41.636,18.444,0
0.25007,3673.8,4497.7,9.4028,26.453,42.455,2702.8,75.176,120.37,0.335,79.89,48.574,2631.6,26.064,51.837,3100.2,23.0,65.696,232.54,341.66,94.699,77.088,32.223,8.8599,26.55,6.7216,18.385,1.7065,32.695,13.99,24.359,1.2773,18.522,2.2739,4.8479,2.2824,0.017866,0.8357,0.098577,53.724,43.828,62.884,54.118,24.696,58.256,21.978,40.321,33.904,50.785,47.251,40.689,18.031,0
0.24633,3701.9,4532.5,9.3725,26.888,42.309,2702.1,74.137,120.43,0.35499,79.942,51.674,2631.3,25.709,50.787,3101.1,23.868,65.65,231.34,341.38,94.55,77.419,32.494,8.681,26.648,6.9465,18.586,1.6417,32.958,13.862,24.426,1.2322,19.052,2.319,4.8946,2.2868,0.017866,0.8357,0.098577,53.724,43.828,63.884,54.696,24.361,61.146,21.974,42.474,43.027,48.355,47.362,42.187,15.956,0
0.24569,3701.7,4518.9,9.2052,26.985,42.345,2706.1,74.521,120.38,0.3561,80.36,50.882,2635.5,21.59,49.281,3102.9,23.909,65.696,231.47,340.83,94.476,77.859,32.494,8.681,26.648,6.9465,18.586,1.6417,32.958,13.862,24.426,1.2322,19.052,2.319,4.8946,2.2868,0.021341,0.8295,0.097269,53.908,44.938,63.887,54.858,24.424,61.079,22.311,42.339,40.695,44.871,47.351,41.598,15.804,0
0.21824,3659.9,4554.8,9.3218,26.795,42.262,2705.4,75.039,120.43,0.34314,80.509,49.06,2634.1,25.026,51.019,3102.8,22.483,65.798,229.3,341.22,94.479,77.414,32.204,8.881,26.364,6.9484,18.457,1.6637,33.175,13.865,24.148,1.5254,18.507,2.2945,4.8228,2.2491,0.021341,0.8295,0.097269,53.908,44.938,62.678,53.984,21.612,59.292,22.026,40.642,35.334,48.891,47.539,42.186,19.188,0
0.21983,3639.3,4534.8,9.4566,26.659,42.462,2702.3,75.398,120.38,0.34548,80.259,50.473,2630.8,23.434,49.328,3101.2,23.861,65.862,230.36,340.25,94.644,77.337,32.204,8.881,26.364,6.9484,18.457,1.6637,33.175,13.865,24.148,1.5254,18.507,2.2945,4.8228,2.2491,0.021341,0.8295,0.097269,53.908,44.938,63.032,54.223,21.455,60.312,21.685,40.357,39.493,44.978,47.436,40.708,15.923,0
0.24578,3683.1,4577.2,9.3102,27.091,42.292,2702.4,75.21,120.38,0.34448,80.251,51.046,2631.1,25.096,48.785,3100.7,23.062,65.825,230.3,340.43,94.569,77.319,32.419,8.9911,26.46,6.9247,18.823,1.6143,32.331,13.948,23.989,1.2353,18.566,2.301,4.9348,2.3589,0.021341,0.8295,0.097269,53.908,44.938,62.202,54.075,24.09,61.337,22.07,40.638,41.178,43.722,47.439,41.711,17.825,0
0.24575,3629.3,4539.9,9.3046,26.795,42.254,2701.0,74.838,120.39,0.34185,80.064,49.731,2628.7,26.321,48.824,3100.4,21.89,65.798,231.23,340.44,94.732,76.917,32.419,8.9911,26.46,6.9247,18.823,1.6143,32.331,13.948,23.989,1.2353,18.566,2.301,4.9348,2.3589,0.021341,0.8295,0.097269,53.908,44.938,63.127,54.521,24.093,61.413,21.488,40.959,37.308,43.812,47.354,40.875,20.648,0
0.22318,3645.9,4538.8,9.3189,26.678,42.586,2699.7,74.898,120.39,0.3494,79.952,50.854,2628.2,24.055,49.746,3097.6,22.879,65.715,229.88,340.46,94.791,77.116,32.468,9.0982,26.44,6.7942,18.725,1.7081,32.889,13.835,23.856,1.5148,18.569,2.2644,4.8974,2.334,0.024543,0.84134,0.097501,52.518,44.099,62.997,53.659,21.963,59.851,21.909,42.366,40.614,45.945,47.312,40.772,18.31,0
0.22345,3622.7,4494.3,9.3546,26.717,42.556,2700.5,75.017,120.38,0.35118,80.063,50.727,2628.2,24.561,49.536,3099.0,23.156,65.665,229.84,340.12,94.664,77.335,32.468,9.0982,26.44,6.7942,18.725,1.7081,32.889,13.835,23.856,1.5148,18.569,2.2644,4.8974,2.334,0.024543,0.84134,0.097501,52.518,44.099,63.396,54.192,21.937,61.084,21.97,42.149,40.239,45.46,47.248,40.078,17.643,0
0.21504,3682.1,4517.6,9.2623,27.354,42.217,2703.4,74.889,120.41,0.3391,80.379,48.982,2632.1,24.328,51.941,3100.9,21.749,65.714,228.18,340.34,94.628,77.835,31.752,8.9331,26.508,6.819,18.958,1.6524,33.234,13.947,24.26,1.3059,18.818,2.2633,4.941,2.2463,0.024543,0.84134,0.097501,52.518,44.099,63.541,54.153,21.325,61.916,22.044,40.696,35.103,51.027,47.325,41.346,20.925,0
0.21576,3668.5,4531.6,9.2148,26.665,42.192,2702.4,75.688,120.4,0.34246,80.427,49.95,2631.1,25.509,51.395,3099.8,22.923,65.771,230.2,339.68,94.48,77.257,31.752,8.9331,26.508,6.819,18.958,1.6524,33.234,13.947,24.26,1.3059,18.818,2.2633,4.941,2.2463,0.024543,0.84134,0.097501,52.518,44.099,63.774,53.986,21.254,61.566,21.954,40.286,37.953,49.762,47.069,41.086,18.158,0
0.28518,3691.9,4477.1,9.3902,27.135,42.395,2699.7,76.483,120.4,0.35331,80.167,47.784,2627.1,24.804,50.834,3100.5,24.011,65.814,230.23,339.28,94.69,76.904,31.567,8.8709,25.973,6.8517,19.377,1.6225,32.596,13.854,24.015,1.353,19.191,2.2601,4.9147,2.289,0.024543,0.84134,0.097501,52.518,44.099,63.225,54.056,28.196,60.105,21.524,42.068,31.579,48.463,46.991,40.767,15.617,0
0.28591,3698.6,4495.1,9.2946,27.204,42.564,2700.1,75.057,120.41,0.35222,80.197,48.881,2628.7,25.84,51.365,3098.7,23.0,65.759,229.37,339.67,94.503,77.427,31.567,8.8709,25.973,6.8517,19.377,1.6225,32.596,13.854,24.015,1.353,19.191,2.2601,4.9147,2.289,0.016831,0.82785,0.10028,53.376,43.873,63.11,53.84,28.124,59.891,21.886,42.201,34.806,49.694,47.301,41.129,17.983,0
0.30804,3662.9,4406.5,9.2212,27.017,42.604,2701.9,75.797,120.41,0.34735,80.352,47.953,2630.3,26.016,49.205,3100.2,22.655,65.78,230.71,339.58,94.497,77.058,31.7,8.6694,26.543,7.0234,18.54,1.6551,33.307,13.754,24.233,1.18,18.761,2.2541,4.9337,2.2584,0.016831,0.82785,0.10028,53.376,43.873,63.483,53.805,30.553,62.464,21.863,40.411,32.076,44.694,47.237,41.415,18.821,0
0.31107,3645.6,4422.9,9.3504,26.637,42.713,2699.7,75.681,120.4,0.34561,80.123,50.766,2627.8,23.865,48.364,3098.7,22.482,65.758,229.13,340.0,94.508,76.911,31.7,8.6694,26.543,7.0234,18.54,1.6551,33.307,13.754,24.233,1.18,18.761,2.2541,4.9337,2.2584,0.016831,0.82785,0.10028,53.376,43.873,63.779,53.609,30.255,60.891,21.54,40.624,40.353,42.747,47.438,40.855,19.256,0
0.29991,3611.2,4530.8,9.2705,26.886,42.04,2700.6,75.631,120.39,0.33405,79.985,49.953,2628.9,25.834,51.245,3097.9,22.957,65.711,230.71,340.72,94.74,77.165,32.545,8.7406,26.203,6.9835,19.013,1.6477,32.501,13.815,24.605,1.327,18.637,2.2496,4.7604,2.3638,0.016831,0.82785,0.10028,53.376,43.873,62.813,54.343,29.961,59.01,21.978,39.345,37.962,49.415,47.359,40.788,18.131,0
0.30356,3614.4,4546.3,9.3948,26.744,42.594,2701.8,74.522,120.38,0.33035,80.076,49.352,2630.4,26.504,49.08,3100.6,23.657,65.705,229.81,340.59,94.665,77.252,32.545,8.7406,26.203,6.9835,19.013,1.6477,32.501,13.815,24.605,1.327,18.637,2.2496,4.7604,2.3638,0.016831,0.82785,0.10028,53.376,43.873,62.759,54.158,29.601,58.699,21.865,39.796,36.192,44.406,47.502,40.88,16.465,0
0.22287,3639.8,4487.9,9.2714,27.218,42.352,2702.7,74.996,120.38,0.33876,80.165,50.538,2631.4,24.744,50.073,3100.3,22.991,65.68,230.55,340.9,94.721,77.685,32.219,8.9187,26.327,6.805,18.759,1.6339,33.092,13.789,23.861,1.1273,18.788,2.304,4.846,2.3667,0.020514,0.84458,0.10478,52.839,44.501,62.556,53.695,21.583,62.509,22.16,40.328,39.683,46.703,47.151,40.416,18.012,0
0.2184,3649.4,4494.3,9.4042,26.964,41.929,2706.0,74.647,120.41,0.34333,80.434,48.535,2634.0,24.207,51.528,3101.7,23.786,65.741,230.0,341.19,94.554,77.503,32.219,8.9187,26.327,6.805,18.759,1.6339,33.092,13.789,23.861,1.1273,18.788,2.304,4.846,2.3667,0.020514,0.84458,0.10478,52.839,44.501,62.391,53.618,22.023,60.135,22.172,39.77,33.788,50.07,47.107,41.019,16.116,0
0.25106,3690.1,4515.1,9.285,26.99,42.724,2705.0,74.52,120.4,0.33367,80.394,50.395,2633.4,25.91,49.712,3102.8,23.45,65.838,230.01,340.82,94.613,77.371,32.9,8.9172,26.163,6.9806,19.219,1.6615,33.353,13.836,24.038,1.1484,18.407,2.2546,4.8249,2.2842,0.020514,0.84458,0.10478,52.839,44.501,63.245,53.974,24.619,63.655,22.033,40.245,39.263,45.868,47.011,40.687,16.898,0
0.24948,3675.2,4504.5,9.2752,26.997,42.248,2704.0,75.027,120.43,0.33541,80.278,50.36,2632.6,24.456,48.96,3102.2,21.49,65.803,227.33,341.09,94.45,77.088,32.9,8.9172,26.163,6.9806,19.219,1.6615,33.353,13.836,24.038,1.1484,18.407,2.2546,4.8249,2.2842,0.020514,0.84458,0.10478,52.839,44.501,63.501,54.1,24.774,62.295,22.137,40.033,39.159,44.126,47.154,41.537,21.573,0
0.17998,3623.2,4493.4,9.3361,26.781,42.324,2698.5,74.886,120.37,0.34276,79.949,51.257,2626.9,24.959,49.391,3096.6,22.499,65.732,229.95,340.65,94.653,76.934,32.49,8.8184,26.062,6.9654,18.792,1.6564,32.546,13.673,23.817,1.0909,18.613,2.2981,4.8941,2.2759,0.020514,0.84458,0.10478,52.839,44.501,62.845,53.07,17.9,60.028,21.913,40.381,41.799,45.125,46.83,40.49,19.214,0
0.18183,3635.5,4436.8,9.3605,27.371,42.372,2697.3,74.614,120.39,0.34007,79.87,51.85,2625.5,27.193,50.643,3094.0,23.661,65.664,229.56,340.88,94.8,76.837,32.49,8.8184,26.062,6.9654,18.792,1.6564,32.546,13.673,23.817,1.0909,18.613,2.2981,4.8941,2.2759,0.01137,0.84789,0.094028,53.185,44.095,62.634,53.746,17.719,64.884,22.231,40.709,43.544,48.023,47.209,39.982,16.479,0
0.21503,3634.7,4459.5,9.3006,26.536,42.217,2701.7,74.43,120.4,0.32073,80.18,51.714,2630.7,26.272,51.409,3097.6,23.266,65.629,230.79,341.12,94.718,77.725,32.199,8.9212,26.66,6.9085,18.675,1.6306,32.966,13.798,24.555,1.3,18.319,2.2404,4.9118,2.312,0.01137,0.84789,0.094028,53.185,44.095,62.695,54.485,21.224,61.147,22.337,38.602,43.145,49.794,47.201,40.73,17.351,0
0.21478,3627.5,4505.1,9.4203,26.836,42.214,2703.8,74.834,120.38,0.32253,80.356,49.912,2633.0,24.134,51.318,3101.0,23.368,65.707,229.29,340.63,94.743,77.28,32.199,8.9212,26.66,6.9085,18.675,1.6306,32.966,13.798,24.555,1.3,18.319,2.2404,4.9118,2.312,0.01137,0.84789,0.094028,53.185,44.095,62.82,53.939,21.248,61.685,22.277,38.382,37.842,49.583,47.429,39.803,17.117,0
0.24252,3642.2,4521.2,9.2116,27.019,42.335,2704.5,75.196,120.41,0.33688,80.363,48.645,2632.7,24.728,49.402,3102.7,23.101,65.766,227.53,340.6,94.566,77.559,32.327,8.9661,26.238,6.8996,19.163,1.6879,32.778,13.923,24.327,1.1,19.195,2.2276,4.754,2.3099,0.01137,0.84789,0.094028,53.185,44.095,63.014,54.04,23.73,62.503,21.955,39.852,34.112,45.15,47.677,41.296,17.723,0
0.24007,3654.3,4510.2,9.4167,26.532,42.056,2705.1,74.982,120.4,0.34031,80.337,51.382,2633.7,25.951,51.191,3102.9,22.679,65.82,229.51,340.81,94.743,77.162,32.327,8.9661,26.238,6.8996,19.163,1.6879,32.778,13.923,24.327,1.1,19.195,2.2276,4.754,2.3099,0.01137,0.84789,0.094028,53.185,44.095,62.806,54.171,23.971,61.314,21.979,39.433,42.166,49.29,47.593,41.145,18.741,0
0.22942,3637.3,4496.0,9.3656,27.003,42.375,2703.1,74.9,120.43,0.34969,80.11,49.093,2631.7,25.163,49.287,3102.1,22.822,65.784,230.22,340.39,94.62,76.915,32.308,8.7914,26.32,6.9102,18.611,1.6498,32.513,13.847,24.441,1.2478,18.382,2.2938,4.8885,2.418,-0.0016414,0.84124,0.098624,53.745,43.145,63.155,53.121,22.432,62.422,22.008,41.674,35.431,44.883,47.728,41.178,18.428,0
0.22921,3678.4,4455.8,9.4375,26.606,42.182,2700.9,74.136,120.39,0.35149,79.829,50.846,2628.8,25.62,49.751,3098.5,23.079,65.727,230.37,340.42,94.802,76.877,32.308,8.7914,26.32,6.9102,18.611,1.6498,32.513,13.847,24.441,1.2478,18.382,2.2938,4.8885,2.418,-0.0016414,0.84124,0.098624,53.745,43.145,62.448,53.602,22.453,60.247,22.076,41.454,40.591,45.958,47.857,40.846,17.856,0
0.23058,3640.1,4512.4,9.4238,26.977,42.601,2703.0,75.318,120.38,0.34233,79.928,49.934,2631.6,24.865,48.989,3100.2,22.576,65.656,234.26,340.97,94.62,77.132,31.913,8.9728,26.215,6.8321,19.144,1.607,32.646,13.765,23.646,1.179,19.021,2.2705,4.8703,2.3088,-0.0016414,0.84124,0.098624,53.745,43.145,62.993,54.261,22.409,60.427,22.282,40.621,37.906,44.194,47.658,40.211,19.041,0
0.22801,3645.5,4528.1,9.3994,26.803,42.225,2706.6,73.934,120.41,0.34145,80.17,51.152,2635.3,24.158,50.304,3102.2,22.557,65.665,231.99,341.04,94.779,77.392,31.913,8.9728,26.215,6.8321,19.144,1.607,32.646,13.765,23.646,1.179,19.021,2.2705,4.8703,2.3088,-0.0016414,0.84124,0.098624,53.745,43.145,62.899,54.072,22.662,64.738,22.419,40.728,41.49,47.237,48.003,41.588,19.065,0
0.26644,3664.8,4496.4,9.3188,27.095,42.167,2707.1,73.596,120.39,0.33314,80.167,48.692,2635.2,23.194,50.064,3105.5,23.876,65.719,231.42,340.68,94.606,77.576,32.315,8.7407,26.454,7.1734,18.94,1.6605,33.13,13.793,23.837,1.2669,18.57,2.2556,4.8019,2.2672,-0.0016414,0.84124,0.098624,53.745,43.145,63.263,53.127,26.56,63.845,22.086,39.543,34.252,46.683,48.194,40.736,15.909,0
0.26944,3685.0,4454.8,9.4244,26.612,42.339,2709.1,74.739,120.45,0.33386,80.212,49.211,2637.8,24.076,48.33,3106.5,23.431,65.771,232.67,340.99,94.519,77.27,32.315,8.7407,26.454,7.1734,18.94,1.6605,33.13,13.793,23.837,1.2669,18.57,2.2556,4.8019,2.2672,0.035098,0.83878,0.095233,53.639,43.937,62.915,53.624,26.265,62.529,21.918,39.454,35.779,42.67,48.066,42.428,16.977,0
0.23193,3594.9,4494.3,9.4076,26.857,42.689,2708.1,73.908,120.36,0.33735,80.112,50.33,2637.2,27.452,49.253,3105.0,22.939,65.767,233.54,341.29,94.75,77.334,31.911,8.7081,26.258,6.8897,18.517,1.7137,33.12,13.826,24.008,1.3086,18.213,2.2225,4.7734,2.2803,0.035098,0.83878,0.095233,53.639,43.937,61.358,53.607,22.451,62.972,22.199,39.692,39.071,44.805,48.06,39.868,18.142,0
0.23,3586.2,4513.0,9.4471,26.862,42.074,2711.0,74.275,120.4,0.33524,80.135,49.885,2640.0,24.178,50.203,3106.0,24.062,65.78,232.0,341.74,94.764,77.399,31.911,8.7081,26.258,6.8897,18.517,1.7137,33.12,13.826,24.008,1.3086,18.213,2.2225,4.7734,2.2803,0.035098,0.83878,0.095233,53.639,43.937,61.506,53.382,22.642,61.468,22.509,39.95,37.763,47.003,48.27,41.188,15.46,0
0.26979,3659.6,4493.5,9.481,26.689,42.222,2712.3,74.746,120.4,0.33878,80.033,49.067,2641.6,23.465,49.016,3109.2,22.664,65.789,234.19,341.71,94.788,77.325,32.06,8.8212,26.328,6.8271,19.327,1.6596,33.038,13.85,24.295,1.4748,18.45,2.2521,4.9159,2.2539,0.035098,0.83878,0.095233,53.639,43.937,62.591,54.662,26.571,60.979,22.352,40.383,35.355,44.256,48.145,41.004,18.789,0
0.26747,3668.5,4466.3,9.4198,27.092,42.687,2713.1,74.676,120.42,0.33968,79.921,49.827,2641.9,26.398,49.682,3111.1,23.2,65.763,232.06,341.96,94.592,77.272,32.06,8.8212,26.328,6.8271,19.327,1.6596,33.038,13.85,24.295,1.4748,18.45,2.2521,4.9159,2.2539,0.035098,0.83878,0.095233,53.639,43.937,62.438,54.987,26.799,60.369,22.413,40.273,37.592,45.798,48.41,41.096,17.529,0
0.25658,3653.6,4465.4,9.403,26.806,42.791,2713.7,74.515,120.4,0.33845,79.899,49.15,2642.6,25.27,49.849,3108.9,22.554,65.719,233.9,342.57,94.643,77.043,32.042,8.8771,26.19,6.717,18.902,1.6644,32.675,13.799,23.934,1.3096,18.229,2.2647,4.7584,2.3006,0.010497,0.82985,0.096135,53.42,44.31,63.267,52.986,25.458,62.846,22.426,41.094,35.598,46.185,48.264,40.736,19.079,0
0.25823,3667.2,4429.9,9.4081,26.922,42.183,2713.7,74.243,120.42,0.34477,79.801,50.716,2642.8,25.49,50.219,3109.3,23.439,65.684,235.61,342.51,94.473,77.189,32.042,8.8771,26.19,6.717,18.902,1.6644,32.675,13.799,23.934,1.3096,18.229,2.2647,4.7584,2.3006,0.010497,0.82985,0.096135,53.42,44.31,63.033,53.411,25.296,60.821,22.885,40.323,40.206,47.041,48.166,41.207,16.982,0
0.25947,3698.6,4458.8,9.4424,26.935,42.397,2714.7,74.96,120.4,0.33819,79.843,51.105,2643.6,26.456,48.268,3111.1,23.639,65.682,234.53,342.83,94.555,77.223,32.479,8.8306,26.372,6.7504,18.602,1.6769,33.083,13.716,24.494,1.3494,18.645,2.2557,4.8662,2.316,0.010497,0.82985,0.096135,53.42,44.31,63.561,54.052,25.784,62.839,22.745,39.761,41.353,42.526,48.315,41.042,16.502,0
0.26221,3682.3,4510.3,9.3459,26.915,42.474,2717.9,74.954,120.43,0.3337,80.149,50.956,2648.4,23.136,49.449,3112.5,22.67,65.692,233.24,343.64,94.271,77.639,32.479,8.8306,26.372,6.7504,18.602,1.6769,33.083,13.716,24.494,1.3494,18.645,2.2557,4.8662,2.316,0.010497,0.82985,0.096135,53.42,44.31,63.842,53.435,25.514,61.62,23.157,40.309,40.913,45.26,48.479,41.992,18.754,0
0.21566,3715.6,4555.0,9.4081,26.962,42.241,2717.9,75.711,120.43,0.32724,80.107,51.372,2646.1,24.925,51.887,3112.3,22.556,65.786,234.7,343.17,94.483,77.198,32.141,8.8807,26.42,7.0065,18.449,1.605,32.747,13.861,24.035,1.3462,18.075,2.2863,4.8482,2.2581,0.010497,0.82985,0.096135,53.42,44.31,63.117,53.64,21.644,62.46,23.005,38.77,42.139,50.902,48.394,41.351,19.043,0
0.21503,3662.6,4532.7,9.4396,27.129,42.547,2715.1,74.684,120.41,0.32694,79.959,50.043,2644.4,25.09,50.796,3110.7,22.873,65.787,233.79,343.05,94.405,77.136,32.141,8.8807,26.42,7.0065,18.449,1.605,32.747,13.861,24.035,1.3462,18.075,2.2863,4.8482,2.2581,0.0088602,0.83449,0.10787,53.722,44.097,64.027,53.908,21.706,60.709,22.776,38.807,38.225,48.377,48.29,41.518,18.294,0
0.25272,3634.8,4522.2,9.3827,27.303,42.439,2713.8,75.135,120.39,0.3422,79.855,48.675,2644.2,24.647,51.118,3110.2,23.086,65.748,235.82,343.13,94.469,77.312,32.256,8.8114,26.799,6.9949,18.368,1.6356,32.945,13.686,24.563,1.2235,18.298,2.2368,4.735,2.2897,0.0088602,0.83449,0.10787,53.722,44.097,62.263,54.45,24.171,59.926,23.225,40.8,34.201,49.121,48.057,40.745,17.781,0
0.24941,3628.1,4577.9,9.3356,26.86,42.283,2714.9,74.035,120.37,0.34334,79.815,51.007,2644.2,24.544,50.031,3110.4,22.967,65.756,231.19,343.46,94.691,77.091,32.256,8.8114,26.799,6.9949,18.368,1.6356,32.945,13.686,24.563,1.2235,18.298,2.2368,4.735,2.2897,0.0088602,0.83449,0.10787,53.722,44.097,62.378,53.783,24.496,62.071,22.946,40.66,41.064,46.605,48.421,41.186,18.086,0
0.2378,3617.8,4528.9,9.4365,27.179,42.207,2714.8,74.825,120.37,0.32372,79.642,49.89,2643.6,26.616,50.301,3110.6,23.42,65.665,234.3,343.13,94.599,77.045,32.037,8.8658,26.615,6.8645,18.713,1.6465,32.638,13.73,24.452,1.1459,18.44,2.2446,4.8262,2.3116,0.0088602,0.83449,0.10787,53.722,44.097,62.545,54.632,23.436,60.958,22.973,38.28,37.775,47.23,48.096,40.407,17.028,0
0.2354,3629.3,4545.4,9.4254,26.947,41.936,2717.9,74.802,120.39,0.32214,79.745,51.187,2646.9,23.14,50.708,3113.2,22.251,65.633,234.32,343.16,94.766,77.521,32.037,8.8658,26.615,6.8645,18.713,1.6465,32.638,13.73,24.452,1.1459,18.44,2.2446,4.8262,2.3116,0.0088602,0.83449,0.10787,53.722,44.097,62.347,54.433,23.671,63.2,22.964,38.474,41.592,48.173,48.049,41.373,19.777,0
0.25826,3663.1,4560.7,9.3867,27.008,42.231,2720.7,74.491,120.38,0.33123,79.85,50.612,2649.9,23.664,49.542,3115.2,23.954,65.645,234.67,343.35,94.493,77.325,32.38,9.0383,26.741,6.6472,18.411,1.6319,32.679,13.695,24.725,1.1463,18.182,2.3135,4.7958,2.2917,0.023614,0.82716,0.085314,53.933,44.126,62.864,53.444,25.665,62.563,22.943,38.371,39.9,45.474,48.084,40.41,15.738,0
0.25853,3684.3,4539.6,9.3959,26.894,42.489,2720.0,74.979,120.42,0.33272,79.69,50.893,2649.5,25.46,49.518,3115.3,22.189,65.65,235.02,343.63,94.662,76.759,32.38,9.0383,26.741,6.6472,18.411,1.6319,32.679,13.695,24.725,1.1463,18.182,2.3135,4.7958,2.2917,0.023614,0.82716,0.085314,53.933,44.126,62.5,53.697,25.638,61.634,22.979,38.189,40.728,45.42,48.054,42.119,19.98,0
0.22896,3694.0,4544.0,9.2741,26.638,42.061,2717.8,74.766,120.4,0.3244,79.417,51.213,2646.3,25.622,51.538,3112.3,23.378,65.544,232.78,343.79,94.454,77.071,32.159,8.6873,27.051,6.8712,18.658,1.6289,33.016,13.784,24.547,1.2446,18.014,2.2021,4.7861,2.3332,0.023614,0.82716,0.085314,53.933,44.126,64.359,54.421,21.976,62.449,22.725,38.111,41.669,50.093,48.262,41.864,17.166,0
0.22475,3679.0,4523.4,9.403,27.034,42.158,2720.8,75.118,120.41,0.3254,79.86,48.609,2651.9,24.57,50.127,3115.0,22.975,65.567,235.92,343.54,94.279,77.441,32.159,8.6873,27.051,6.8712,18.658,1.6289,33.016,13.784,24.547,1.2446,18.014,2.2021,4.7861,2.3332,0.023614,0.82716,0.085314,53.933,44.126,64.616,54.668,22.39,61.616,23.282,37.989,34.008,46.828,47.987,41.528,18.076,0
0.24639,3656.3,4489.7,9.356,26.959,42.193,2720.1,74.945,120.4,0.33128,79.89,50.936,2648.8,26.136,48.751,3115.3,22.729,65.648,233.66,343.23,94.527,77.228,32.346,8.8503,26.471,6.8611,18.45,1.6973,33.469,13.748,24.613,1.1581,18.247,2.253,4.7709,2.1605,0.023614,0.82716,0.085314,53.933,44.126,63.159,54.505,24.307,63.094,22.935,39.517,40.855,43.643,48.187,41.578,18.661,0
0.2449,3679.4,4533.2,9.2751,27.033,42.224,2719.3,75.375,120.42,0.32925,79.844,50.245,2648.8,25.505,51.079,3113.2,23.673,65.688,234.66,343.79,94.33,77.293,32.346,8.8503,26.471,6.8611,18.45,1.6973,33.469,13.748,24.613,1.1581,18.247,2.253,4.7709,2.1605,0.016973,0.82531,0.098156,55.016,44.033,62.761,53.984,24.454,62.302,23.321,39.764,38.822,49.031,47.902,41.564,16.417,0
0.22846,3645.7,4506.8,9.4431,26.699,42.092,2718.4,75.113,120.37,0.3279,79.92,49.738,2649.0,25.524,51.8,3112.4,23.441,65.714,233.53,343.34,94.668,77.171,32.084,8.7807,26.227,6.9814,18.369,1.6298,32.613,13.822,24.774,0.92149,18.211,2.2303,4.714,2.3257,0.016973,0.82531,0.098156,55.016,44.033,63.443,54.848,22.373,61.215,23.302,38.886,37.328,50.701,47.913,40.233,16.96,0
0.22637,3665.9,4513.9,9.421,27.106,42.002,2716.1,75.47,120.4,0.32753,79.802,50.864,2645.4,26.047,51.462,3112.0,21.972,65.688,231.08,342.9,94.429,77.03,32.084,8.7807,26.227,6.9814,18.369,1.6298,32.613,13.822,24.774,0.92149,18.211,2.2303,4.714,2.3257,0.016973,0.82531,0.098156,55.016,44.033,63.095,54.763,22.579,61.203,22.83,38.931,40.644,49.917,48.047,41.377,20.466,0
