xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Class
94.613,77.39,32.195,8.9372,26.275,6.7041,18.702,1.6113,33.456,13.816,23.48,1.1113,18.945,2.2627,5.0183,2.4483,0.011836,0.82447,0.098646,53.652,44.28,64.218,54.037,29.591,60.809,21.93,42.087,38.286,50.027,48.492,41.158,21.07,0
94.386,77.256,32.016,8.9296,26.211,7.0884,19.031,1.6579,32.753,13.739,23.857,1.2393,18.791,2.2563,4.8857,2.3116,0.011836,0.82447,0.098646,53.652,44.28,63.861,54.184,26.567,59.82,21.547,40.222,30.641,44.205,48.74,42.1,19.496,0
94.539,77.038,32.016,8.9296,26.211,7.0884,19.031,1.6579,32.753,13.739,23.857,1.2393,18.791,2.2563,4.8857,2.3116,0.011836,0.82447,0.098646,53.652,44.28,63.567,54.197,26.809,61.91,21.744,40.394,43.815,46.779,48.867,40.697,17.232,0
94.482,77.412,32.386,8.7592,26.107,6.6534,19.09,1.674,33.537,13.925,23.948,1.1725,18.748,2.2705,4.9878,2.3185,0.011836,0.82447,0.098646,53.652,44.28,62.318,52.935,28.352,60.575,21.981,39.445,39.512,44.964,48.885,41.173,14.337,0
94.734,77.517,32.386,8.7592,26.107,6.6534,19.09,1.674,33.537,13.925,23.948,1.1725,18.748,2.2705,4.9878,2.3185,0.011648,0.83339,0.08397,54.114,43.443,62.241,53.662,28.365,61.923,21.874,39.214,36.165,48.394,48.533,40.608,17.706,0
94.401,78.1,31.861,8.9401,25.907,6.9445,19.488,1.6522,33.15,13.829,23.089,1.3021,18.574,2.2726,4.8267,2.3948,0.011648,0.83339,0.08397,54.114,43.443,63.922,52.879,24.81,61.617,22.102,41.611,39.899,45.858,48.597,41.462,18.996,0
94.307,77.493,31.861,8.9401,25.907,6.9445,19.488,1.6522,33.15,13.829,23.089,1.3021,18.574,2.2726,4.8267,2.3948,0.011648,0.83339,0.08397,54.114,43.443,63.956,53.283,24.933,60.639,21.686,41.688,33.76,46.595,48.547,41.668,18.057,0
94.443,77.195,32.451,8.9919,25.972,7.041,19.062,1.6672,33.068,13.721,24.032,1.3007,18.925,2.2417,4.9826,2.2883,0.011648,0.83339,0.08397,54.114,43.443,63.575,53.318,29.841,63.081,21.948,40.579,37.853,46.577,48.343,41.383,17.819,0
94.579,76.919,32.451,8.9919,25.972,7.041,19.062,1.6672,33.068,13.721,24.032,1.3007,18.925,2.2417,4.9826,2.2883,0.011648,0.83339,0.08397,54.114,43.443,62.944,53.143,30.001,59.21,21.788,40.425,35.498,44.519,48.383,41.655,20.055,0
94.737,77.146,32.224,8.89,26.072,7.1431,19.415,1.6529,33.212,13.924,23.533,1.2925,19.093,2.3226,5.0358,2.4571,0.030044,0.84988,0.08416,53.591,44.097,62.229,53.338,24.307,60.884,21.697,39.337,37.168,46.496,48.443,40.107,18.441,0
94.778,77.195,32.224,8.89,26.072,7.1431,19.415,1.6529,33.212,13.924,23.533,1.2925,19.093,2.3226,5.0358,2.4571,0.030044,0.84988,0.08416,53.591,44.097,62.102,53.657,24.493,60.612,22.331,38.901,41.696,41.98,48.356,41.398,16.932,0
94.789,77.653,32.241,9.0213,25.733,6.8797,18.728,1.6251,33.306,13.992,23.586,1.2145,18.877,2.2663,4.9169,2.3263,0.030044,0.84988,0.08416,53.591,44.097,62.045,52.761,26.458,60.838,22.39,41.129,41.185,46.226,48.372,40.22,18.877,0
94.848,78.009,32.241,9.0213,25.733,6.8797,18.728,1.6251,33.306,13.992,23.586,1.2145,18.877,2.2663,4.9169,2.3263,0.030044,0.84988,0.08416,53.591,44.097,62.301,52.954,26.757,61.49,22.786,41.982,34.855,43.25,48.366,40.385,16.938,0
94.572,77.942,32.549,8.9245,26.403,6.8237,19.167,1.7006,33.344,13.704,23.45,1.353,18.818,2.2641,4.9124,2.2813,0.030044,0.84988,0.08416,53.591,44.097,63.727,53.493,26.145,63.11,22.317,42.636,40.882,46.209,48.418,40.533,17.387,0
94.543,77.318,32.549,8.9245,26.403,6.8237,19.167,1.7006,33.344,13.704,23.45,1.353,18.818,2.2641,4.9124,2.2813,0.013974,0.85205,0.12548,54.717,43.233,62.958,53.777,26.264,61.318,22.72,42.533,39.81,45.451,48.912,41.188,16.141,0
94.531,77.115,32.444,8.9064,26.302,6.7536,18.901,1.7408,33.161,13.792,23.773,1.2675,18.489,2.304,4.9991,2.3375,0.013974,0.85205,0.12548,54.717,43.233,63.358,52.747,22.856,61.882,22.511,38.746,40.341,44.77,48.817,41.045,18.2,0
94.534,77.169,32.444,8.9064,26.302,6.7536,18.901,1.7408,33.161,13.792,23.773,1.2675,18.489,2.304,4.9991,2.3375,0.013974,0.85205,0.12548,54.717,43.233,63.149,53.339,22.737,60.761,22.678,38.9,39.454,42.877,49.156,41.875,16.861,0
94.495,77.663,32.223,8.9503,26.491,6.6797,18.89,1.6186,33.254,13.921,23.675,1.252,18.108,2.2626,4.9922,2.4021,0.013974,0.85205,0.12548,54.717,43.233,63.676,53.406,23.668,62.569,22.533,39.925,42.406,48.241,49.077,40.901,21.832,0
94.441,77.517,32.223,8.9503,26.491,6.6797,18.89,1.6186,33.254,13.921,23.675,1.252,18.108,2.2626,4.9922,2.4021,0.013974,0.85205,0.12548,54.717,43.233,63.531,53.503,23.653,62.619,22.752,39.577,39.565,47.647,49.184,42.031,17.784,0
94.284,77.856,32.729,9.0692,25.988,6.9834,18.886,1.6555,33.166,13.62,23.33,1.322,18.417,2.249,4.9011,2.3492,0.024344,0.83221,0.093507,53.571,43.54,63.703,53.241,25.859,61.387,22.661,41.207,36.844,43.213,49.456,41.812,19.102,0
94.361,77.298,32.729,9.0692,25.988,6.9834,18.886,1.6555,33.166,13.62,23.33,1.322,18.417,2.249,4.9011,2.3492,0.024344,0.83221,0.093507,53.571,43.54,64.296,53.646,25.683,62.307,22.779,41.345,35.264,44.562,49.5,41.965,17.784,0
94.469,76.885,31.973,8.9139,26.098,7.1909,18.523,1.6162,33.376,13.894,24.073,1.0766,18.284,2.2773,4.8917,2.3182,0.024344,0.83221,0.093507,53.571,43.54,62.691,53.294,20.56,61.001,22.588,37.604,40.93,47.419,50.044,40.962,19.277,0
94.685,77.304,31.973,8.9139,26.098,7.1909,18.523,1.6162,33.376,13.894,24.073,1.0766,18.284,2.2773,4.8917,2.3182,0.024344,0.83221,0.093507,53.571,43.54,62.979,53.728,20.544,61.238,23.226,37.061,40.957,45.913,49.796,41.798,21.001,0
94.651,77.713,32.113,8.9353,26.123,6.7957,18.247,1.6277,33.181,13.885,23.716,1.421,18.326,2.298,4.8534,2.2685,0.024344,0.83221,0.093507,53.571,43.54,61.364,53.805,27.687,61.513,22.923,40.863,38.089,45.648,50.034,40.767,16.988,0
94.768,77.728,32.113,8.9353,26.123,6.7957,18.247,1.6277,33.181,13.885,23.716,1.421,18.326,2.298,4.8534,2.2685,0.01342,0.81781,0.093096,53.613,43.275,62.036,54.389,27.597,62.74,23.497,41.146,39.639,43.393,49.906,41.078,17.458,0
94.404,77.438,32.361,8.9796,26.082,7.0791,18.337,1.6658,33.604,13.686,23.672,1.189,18.609,2.261,4.9137,2.2863,0.01342,0.81781,0.093096,53.613,43.275,63.176,54.549,26.408,63.346,23.407,41.088,38.54,50.299,49.901,40.848,18.947,0
94.45,77.703,32.361,8.9796,26.082,7.0791,18.337,1.6658,33.604,13.686,23.672,1.189,18.609,2.261,4.9137,2.2863,0.01342,0.81781,0.093096,53.613,43.275,63.168,54.231,26.661,59.397,23.147,40.553,40.688,45.753,49.833,41.583,17.605,0
94.468,77.572,32.469,8.8152,26.316,6.8306,18.591,1.6291,33.63,13.693,23.741,1.2988,18.376,2.27,4.878,2.3131,0.01342,0.81781,0.093096,53.613,43.275,62.359,54.287,24.019,62.178,23.788,38.238,38.542,44.918,49.809,41.508,14.097,0
94.645,77.085,32.469,8.8152,26.316,6.8306,18.591,1.6291,33.63,13.693,23.741,1.2988,18.376,2.27,4.878,2.3131,0.01342,0.81781,0.093096,53.613,43.275,61.924,53.987,23.974,61.345,23.5,38.228,38.936,43.375,49.775,41.329,17.358,0
94.392,77.77,32.555,8.9558,26.387,6.812,18.462,1.6142,33.309,13.639,23.695,1.3389,17.681,2.2482,4.7833,2.3275,0.018371,0.82792,0.096387,52.488,43.375,62.88,54.045,22.714,64.161,23.499,38.461,38.665,48.284,49.415,41.725,17.223,0
94.535,76.937,32.555,8.9558,26.387,6.812,18.462,1.6142,33.309,13.639,23.695,1.3389,17.681,2.2482,4.7833,2.3275,0.018371,0.82792,0.096387,52.488,43.375,64.001,54.126,22.755,62.953,23.543,38.326,38.571,47.91,49.241,41.143,19.096,0
94.378,77.556,32.305,8.9423,26.179,6.7935,18.268,1.6439,33.738,13.762,24.452,1.143,18.609,2.2449,4.6922,2.2979,0.018371,0.82792,0.096387,52.488,43.375,63.763,53.843,21.796,61.818,23.558,37.463,43.26,46.272,49.339,41.501,16.884,0
94.372,77.447,32.305,8.9423,26.179,6.7935,18.268,1.6439,33.738,13.762,24.452,1.143,18.609,2.2449,4.6922,2.2979,0.018371,0.82792,0.096387,52.488,43.375,63.313,54.375,21.928,61.71,24.025,37.531,38.206,48.331,49.229,41.252,15.771,0
94.322,77.043,32.823,8.7513,26.475,6.7309,18.265,1.6247,33.715,13.652,24.185,1.1795,17.502,2.2885,4.734,2.2492,0.018371,0.82792,0.096387,52.488,43.375,62.739,54.566,23.964,62.325,23.631,38.877,37.541,47.565,48.907,41.977,18.87,0
94.449,76.923,32.823,8.7513,26.475,6.7309,18.265,1.6247,33.715,13.652,24.185,1.1795,17.502,2.2885,4.734,2.2492,0.021209,0.79415,0.10139,53.336,44.784,63.064,54.298,23.65,62.758,23.46,38.525,31.809,47.932,48.927,41.617,19.159,0
94.359,77.334,32.062,8.7673,26.718,6.9197,18.189,1.646,33.601,13.953,23.959,1.1863,17.991,2.2611,4.8001,2.2547,0.021209,0.79415,0.10139,53.336,44.784,63.867,54.31,18.145,60.707,23.878,37.087,36.618,43.14,48.864,41.465,18.15,0
94.379,77.532,32.062,8.7673,26.718,6.9197,18.189,1.646,33.601,13.953,23.959,1.1863,17.991,2.2611,4.8001,2.2547,0.021209,0.79415,0.10139,53.336,44.784,64.532,54.352,18.351,62.562,23.945,37.554,38.482,49.654,48.795,42.393,17.616,0
94.384,76.783,32.524,8.8655,26.6,6.8411,18.542,1.6439,33.794,13.677,23.972,1.3226,17.965,2.2826,4.7327,2.2772,0.021209,0.79415,0.10139,53.336,44.784,62.882,54.218,25.481,60.524,23.629,41.529,39.156,48.984,48.95,41.036,18.261,0
94.534,77.552,32.524,8.8655,26.6,6.8411,18.542,1.6439,33.794,13.677,23.972,1.3226,17.965,2.2826,4.7327,2.2772,0.021209,0.79415,0.10139,53.336,44.784,63.022,54.751,25.565,63.458,23.7,41.844,35.711,45.955,49.007,41.004,18.035,0
94.401,77.487,32.513,8.8515,26.467,6.9879,18.775,1.6579,33.461,13.631,24.747,1.1264,17.639,2.2911,4.8269,2.3118,0.016128,0.78833,0.089211,54.78,43.666,63.36,54.18,20.746,61.119,24.003,37.809,37.514,47.484,47.955,41.86,16.094,0
94.501,77.013,32.513,8.8515,26.467,6.9879,18.775,1.6579,33.461,13.631,24.747,1.1264,17.639,2.2911,4.8269,2.3118,0.016128,0.78833,0.089211,54.78,43.666,62.97,54.652,21.239,61.633,23.178,37.698,42.474,46.47,47.744,41.578,18.113,0
94.553,77.254,32.213,8.775,26.566,6.9783,18.286,1.6807,33.529,13.928,24.385,1.2959,17.773,2.22,4.8032,2.3582,0.016128,0.78833,0.089211,54.78,43.666,62.75,53.787,20.792,61.996,23.966,37.09,40.155,45.83,47.524,40.74,20.885,0
94.623,77.292,32.213,8.775,26.566,6.9783,18.286,1.6807,33.529,13.928,24.385,1.2959,17.773,2.22,4.8032,2.3582,0.016128,0.78833,0.089211,54.78,43.666,62.219,53.996,20.545,60.956,23.824,36.956,34.877,47.506,47.059,41.43,17.721,0
94.554,77.139,32.603,8.9401,27.085,7.0001,18.32,1.629,33.652,13.825,24.507,1.0698,18.098,2.2464,4.7538,2.298,0.016128,0.78833,0.089211,54.78,43.666,62.257,54.709,23.283,60.661,23.699,41.25,40.877,50.662,46.884,41.033,19.22,0
94.705,77.466,32.603,8.9401,27.085,7.0001,18.32,1.629,33.652,13.825,24.507,1.0698,18.098,2.2464,4.7538,2.298,0.0033064,0.82194,0.10226,53.604,44.127,62.573,54.553,23.219,60.47,23.661,41.132,42.811,46.591,46.48,40.699,17.656,0
94.592,77.305,32.107,8.7886,26.368,6.7083,18.973,1.6648,33.144,13.858,24.211,1.158,17.973,2.2289,4.7032,2.2884,0.0033064,0.82194,0.10226,53.604,44.127,62.444,54.901,19.182,61.388,23.534,39.713,36.901,47.729,45.925,41.466,16.527,0
94.829,77.158,32.107,8.7886,26.368,6.7083,18.973,1.6648,33.144,13.858,24.211,1.158,17.973,2.2289,4.7032,2.2884,0.0033064,0.82194,0.10226,53.604,44.127,61.763,54.64,19.244,59.381,23.568,39.877,37.832,48.411,45.607,40.581,17.698,0
94.528,76.756,32.264,8.8723,26.72,6.7267,17.807,1.5951,33.289,13.748,24.549,1.2781,18.215,2.2213,4.7052,2.3541,0.0033064,0.82194,0.10226,53.604,44.127,63.693,54.16,24.073,61.011,23.137,39.889,38.128,47.288,45.129,41.511,16.945,0
94.487,77.074,32.264,8.8723,26.72,6.7267,17.807,1.5951,33.289,13.748,24.549,1.2781,18.215,2.2213,4.7052,2.3541,0.0033064,0.82194,0.10226,53.604,44.127,64.013,53.627,24.024,61.024,23.25,39.789,40.438,49.237,44.819,40.589,14.979,0
94.479,77.442,32.31,8.8439,26.697,7.0928,18.654,1.6217,33.672,13.968,24.539,1.3322,18.879,2.2614,4.8194,2.2508,-0.0056708,0.82615,0.094479,53.846,43.465,64.038,55.199,22.39,61.529,23.159,38.584,38.389,47.105,45.22,42.08,19.12,0
94.432,77.086,32.31,8.8439,26.697,7.0928,18.654,1.6217,33.672,13.968,24.539,1.3322,18.879,2.2614,4.8194,2.2508,-0.0056708,0.82615,0.094479,53.846,43.465,63.959,55.32,22.534,63.044,23.011,38.856,36.254,43.926,44.927,42.087,18.457,0
94.604,77.176,32.278,8.8596,26.529,6.9054,18.926,1.6668,33.607,13.7,24.672,1.2866,18.19,2.2518,4.6946,2.2288,-0.0056708,0.82615,0.094479,53.846,43.465,62.317,54.232,21.873,60.898,23.14,40.852,36.122,45.4,44.702,40.545,21.265,0
94.754,77.407,32.278,8.8596,26.529,6.9054,18.926,1.6668,33.607,13.7,24.672,1.2866,18.19,2.2518,4.6946,2.2288,-0.0056708,0.82615,0.094479,53.846,43.465,61.963,53.879,22.01,61.877,23.347,41.359,46.371,46.472,44.57,40.415,18.535,0
94.733,77.595,32.294,8.8199,26.656,7.0189,18.836,1.6741,33.704,13.796,24.478,1.2088,18.336,2.2373,4.7684,2.3083,-0.0056708,0.82615,0.094479,53.846,43.465,63.381,53.72,21.971,61.391,22.899,37.88,38.303,44.604,44.471,40.806,19.31,0
94.606,77.133,32.294,8.8199,26.656,7.0189,18.836,1.6741,33.704,13.796,24.478,1.2088,18.336,2.2373,4.7684,2.3083,0.01057,0.81395,0.098751,53.836,42.945,62.562,54.015,22.2,62.867,23.033,37.984,42.044,47.738,44.502,40.758,19.351,0
94.9,76.821,31.975,8.8291,26.42,6.9694,18.779,1.6959,33.317,13.885,24.308,1.1037,18.258,2.2559,4.8917,2.2951,0.01057,0.81395,0.098751,53.836,42.945,62.336,54.034,21.824,62.847,22.491,39.353,39.827,49.116,44.342,40.799,16.908,0
94.688,77.117,31.975,8.8291,26.42,6.9694,18.779,1.6959,33.317,13.885,24.308,1.1037,18.258,2.2559,4.8917,2.2951,0.01057,0.81395,0.098751,53.836,42.945,62.319,54.268,22.001,59.1,22.92,39.205,40.125,44.222,44.246,41.278,18.586,0
94.888,77.173,32.267,8.9001,26.082,6.8762,18.356,1.6593,32.842,13.885,24.318,1.1494,18.439,2.2378,4.7813,2.321,0.01057,0.81395,0.098751,53.836,42.945,62.729,53.886,24.81,63.551,22.768,40.296,38.899,46.902,44.375,40.818,19.308,0
94.692,77.294,32.267,8.9001,26.082,6.8762,18.356,1.6593,32.842,13.885,24.318,1.1494,18.439,2.2378,4.7813,2.321,0.01057,0.81395,0.098751,53.836,42.945,62.729,54.584,24.778,62.293,23.095,40.276,37.414,48.331,44.014,40.927,19.781,0
94.832,77.145,32.179,8.9567,26.704,6.8037,18.352,1.6284,33.196,13.771,23.882,1.1804,18.238,2.1932,4.7039,2.292,0.024616,0.84273,0.091042,53.328,44.76,62.378,54.613,22.405,59.474,23.106,40.492,33.846,45.728,43.717,40.207,17.373,0
94.504,77.699,32.179,8.9567,26.704,6.8037,18.352,1.6284,33.196,13.771,23.882,1.1804,18.238,2.1932,4.7039,2.292,0.024616,0.84273,0.091042,53.328,44.76,62.615,54.625,22.403,61.376,22.907,40.313,45.256,48.419,43.32,40.388,16.64,0
94.695,77.316,32.312,8.8276,26.576,6.9828,19.029,1.7121,33.35,13.72,24.429,1.126,18.389,2.2677,4.8104,2.3344,0.024616,0.84273,0.091042,53.328,44.76,62.981,54.782,23.16,61.737,22.707,39.136,38.299,45.072,43.264,41.64,16.833,0
94.394,76.647,32.312,8.8276,26.576,6.9828,19.029,1.7121,33.35,13.72,24.429,1.126,18.389,2.2677,4.8104,2.3344,0.024616,0.84273,0.091042,53.328,44.76,63.602,55.199,23.149,60.65,22.1,39.208,33.089,48.58,42.869,41.216,18.98,0
94.931,76.812,31.864,8.8186,26.892,6.8242,18.377,1.6801,33.074,13.767,24.544,1.2107,18.605,2.2637,4.8131,2.2914,0.024616,0.84273,0.091042,53.328,44.76,62.073,53.885,21.826,60.61,22.797,38.455,35.958,46.387,42.848,40.631,19.872,0
94.6,77.606,31.864,8.8186,26.892,6.8242,18.377,1.6801,33.074,13.767,24.544,1.2107,18.605,2.2637,4.8131,2.2914,0.021438,0.85226,0.11091,52.863,44.18,62.188,54.005,21.72,61.734,22.558,38.155,39.197,46.254,43.23,41.141,16.542,0
94.804,77.316,32.403,8.765,26.719,6.8421,18.778,1.6474,33.05,13.76,24.276,1.2245,19.074,2.2426,4.7636,2.2218,0.021438,0.85226,0.11091,52.863,44.18,63.216,54.376,25.987,61.966,22.992,38.824,36.193,44.479,43.293,41.474,19.304,0
94.555,77.137,32.403,8.765,26.719,6.8421,18.778,1.6474,33.05,13.76,24.276,1.2245,19.074,2.2426,4.7636,2.2218,0.021438,0.85226,0.11091,52.863,44.18,62.393,54.169,26.233,60.318,22.14,39.259,40.622,48.912,43.115,40.613,18.592,0
94.629,77.295,32.44,8.8263,26.671,6.7559,18.532,1.6606,33.232,13.836,24.296,1.1171,18.733,2.258,4.87,2.2593,0.021438,0.85226,0.11091,52.863,44.18,63.841,53.991,21.299,59.377,22.467,38.664,42.906,47.762,43.176,41.551,20.538,0
94.608,77.192,32.44,8.8263,26.671,6.7559,18.532,1.6606,33.232,13.836,24.296,1.1171,18.733,2.258,4.87,2.2593,0.021438,0.85226,0.11091,52.863,44.18,63.104,54.027,21.021,61.621,22.396,38.552,41.737,44.582,43.42,40.41,18.673,0
94.624,77.157,32.164,8.9142,26.374,6.7221,18.581,1.6268,32.635,13.689,24.415,1.3106,18.368,2.2461,4.8116,2.1876,0.009491,0.84019,0.096091,53.424,44.744,63.415,54.184,20.566,60.296,22.023,40.184,34.205,48.193,43.662,40.955,17.234,0
94.6,77.183,32.164,8.9142,26.374,6.7221,18.581,1.6268,32.635,13.689,24.415,1.3106,18.368,2.2461,4.8116,2.1876,0.009491,0.84019,0.096091,53.424,44.744,63.596,54.798,20.278,60.756,21.839,40.19,39.086,42.917,43.702,40.672,14.488,0
94.543,77.398,32.007,8.9357,26.422,6.9499,18.826,1.6597,33.026,13.703,23.929,1.0461,18.477,2.2636,4.8324,2.3283,0.009491,0.84019,0.096091,53.424,44.744,63.267,54.475,22.926,60.12,22.055,38.087,43.529,44.868,43.757,41.46,18.142,0
94.457,77.022,32.007,8.9357,26.422,6.9499,18.826,1.6597,33.026,13.703,23.929,1.0461,18.477,2.2636,4.8324,2.3283,0.009491,0.84019,0.096091,53.424,44.744,63.664,54.457,22.948,62.699,21.832,37.921,34.853,46.819,43.781,41.301,17.449,0
94.688,76.782,32.518,8.8074,26.683,6.9313,18.692,1.6089,32.609,13.755,24.445,1.1151,18.912,2.2801,4.8349,2.4225,0.009491,0.84019,0.096091,53.424,44.744,62.215,53.729,24.521,59.795,21.25,37.979,34.519,45.603,44.168,41.086,19.453,0
94.725,76.974,32.518,8.8074,26.683,6.9313,18.692,1.6089,32.609,13.755,24.445,1.1151,18.912,2.2801,4.8349,2.4225,0.023052,0.85378,0.088284,53.557,43.959,62.885,53.727,24.389,59.514,22.067,38.163,43.562,48.73,43.802,40.19,15.767,0
94.827,76.957,31.85,8.804,26.624,6.7809,18.964,1.6607,32.643,13.728,23.741,1.3148,18.676,2.2567,4.7852,2.3276,0.023052,0.85378,0.088284,53.557,43.959,62.851,54.194,19.555,61.076,21.615,38.674,31.104,45.969,43.754,40.74,16.605,0
94.67,77.315,31.85,8.804,26.624,6.7809,18.964,1.6607,32.643,13.728,23.741,1.3148,18.676,2.2567,4.7852,2.3276,0.023052,0.85378,0.088284,53.557,43.959,63.073,54.186,19.54,60.168,21.641,38.532,37.059,46.33,43.814,40.608,18.179,0
94.692,77.311,32.168,9.0316,26.108,7.0546,18.656,1.637,32.383,13.909,24.029,1.2524,18.569,2.2669,4.806,2.2562,0.023052,0.85378,0.088284,53.557,43.959,63.612,53.972,26.04,62.147,21.772,38.602,36.964,49.052,43.914,41.387,19.396,0
94.518,77.229,32.168,9.0316,26.108,7.0546,18.656,1.637,32.383,13.909,24.029,1.2524,18.569,2.2669,4.806,2.2562,0.023052,0.85378,0.088284,53.557,43.959,63.333,53.739,25.846,59.463,21.317,38.537,41.272,48.416,43.934,41.065,17.99,0
94.789,76.855,32.227,9.0019,26.677,7.0235,18.369,1.6692,32.626,13.7,24.472,1.1029,18.417,2.2727,4.9552,2.2865,0.00073177,0.8568,0.091675,53.259,43.093,62.434,54.019,22.934,62.809,21.279,40.858,38.295,46.918,44.186,40.396,18.238,0
94.944,77.089,32.227,9.0019,26.677,7.0235,18.369,1.6692,32.626,13.7,24.472,1.1029,18.417,2.2727,4.9552,2.2865,0.00073177,0.8568,0.091675,53.259,43.093,62.177,54.169,22.97,59.513,21.566,40.746,37.486,41.542,44.374,40.053,17.36,0
94.8,77.079,32.23,8.9132,26.73,6.9333,19.133,1.6574,32.184,13.873,24.162,1.4503,18.039,2.2772,4.8156,2.3113,0.00073177,0.8568,0.091675,53.259,43.093,61.923,54.624,22.412,61.964,21.596,38.132,43.273,49.173,44.507,40.782,16.177,0
94.853,77.294,32.23,8.9132,26.73,6.9333,19.133,1.6574,32.184,13.873,24.162,1.4503,18.039,2.2772,4.8156,2.3113,0.00073177,0.8568,0.091675,53.259,43.093,62.355,54.678,22.651,61.218,21.032,38.561,38.606,44.693,44.618,40.114,18.245,0
94.891,77.18,32.125,9.0615,26.483,6.889,19.335,1.6279,32.375,13.83,24.23,1.265,19.482,2.2536,4.8018,2.2958,0.00073177,0.8568,0.091675,53.259,43.093,62.476,54.245,22.408,61.204,20.971,40.348,43.56,48.007,44.805,41.326,19.416,0
94.727,77.062,32.125,9.0615,26.483,6.889,19.335,1.6279,32.375,13.83,24.23,1.265,19.482,2.2536,4.8018,2.2958,0.011712,0.85878,0.083115,54.504,43.919,63.42,54.101,22.39,60.753,21.578,40.175,34.515,48.968,44.875,41.005,17.609,0
94.822,77.072,31.661,9.1372,26.452,6.8996,18.973,1.6201,32.599,13.946,24.203,1.2839,19.456,2.2892,4.8492,2.34,0.011712,0.85878,0.083115,54.504,43.919,62.946,53.131,23.592,60.211,21.132,39.724,35.226,48.803,45.079,41.134,16.959,0
94.617,77.156,31.661,9.1372,26.452,6.8996,18.973,1.6201,32.599,13.946,24.203,1.2839,19.456,2.2892,4.8492,2.34,0.011712,0.85878,0.083115,54.504,43.919,62.462,52.788,23.464,61.169,21.174,39.832,37.774,48.864,45.362,40.921,19.724,0
94.806,77.247,32.18,8.836,26.107,6.7996,19.36,1.6497,32.465,13.952,24.395,1.2916,18.826,2.3421,4.876,2.3303,0.011712,0.85878,0.083115,54.504,43.919,63.386,53.957,28.131,61.625,20.839,41.322,37.047,46.421,45.38,41.218,18.195,0
94.768,76.907,32.18,8.836,26.107,6.7996,19.36,1.6497,32.465,13.952,24.395,1.2916,18.826,2.3421,4.876,2.3303,0.011712,0.85878,0.083115,54.504,43.919,62.939,53.75,28.334,61.354,21.093,41.361,34.774,47.37,45.627,40.859,19.944,0
94.709,77.149,31.834,8.9761,26.174,6.8609,19.334,1.6333,32.579,14.14,23.796,1.3307,18.744,2.2325,4.9441,2.264,0.014221,0.863,0.10422,53.319,43.124,63.334,53.667,23.681,61.718,21.166,41.492,33.664,46.613,45.788,41.077,18.295,0
94.663,77.245,31.834,8.9761,26.174,6.8609,19.334,1.6333,32.579,14.14,23.796,1.3307,18.744,2.2325,4.9441,2.264,0.014221,0.863,0.10422,53.319,43.124,63.173,53.54,23.502,60.869,20.873,41.596,34.263,47.593,46.105,41.593,19.642,0
94.701,77.179,31.37,9.0892,26.476,6.9061,19.16,1.6505,32.016,13.885,23.711,1.2214,19.135,2.3274,4.921,2.2993,0.014221,0.863,0.10422,53.319,43.124,62.644,53.436,27.131,59.865,20.64,43.929,37.15,44.727,46.222,39.983,19.152,0
94.728,77.33,31.37,9.0892,26.476,6.9061,19.16,1.6505,32.016,13.885,23.711,1.2214,19.135,2.3274,4.921,2.2993,0.014221,0.863,0.10422,53.319,43.124,62.77,53.758,27.045,62.834,21.033,44.149,38.272,47.094,46.433,41.057,17.815,0
94.585,77.152,32.171,8.9436,26.386,6.9311,19.137,1.6232,32.153,13.794,23.75,1.4078,18.888,2.2919,4.8591,2.414,0.014221,0.863,0.10422,53.319,43.124,62.823,53.535,31.887,60.485,20.911,40.783,39.558,43.859,46.486,40.316,17.413,0
94.68,77.909,32.171,8.9436,26.386,6.9311,19.137,1.6232,32.153,13.794,23.75,1.4078,18.888,2.2919,4.8591,2.414,0.019599,0.86477,0.082661,53.43,44.44,62.86,53.842,31.827,60.953,21.083,40.782,40.464,46.266,46.883,41.84,18.819,0
94.577,77.508,31.917,8.9707,26.536,6.9262,19.015,1.6463,32.594,13.844,24.092,1.1424,18.606,2.2719,4.9155,2.4078,0.019599,0.86477,0.082661,53.43,44.44,62.64,53.727,24.835,60.952,21.387,39.346,39.163,48.842,47.001,40.645,18.513,0
94.759,76.846,31.917,8.9707,26.536,6.9262,19.015,1.6463,32.594,13.844,24.092,1.1424,18.606,2.2719,4.9155,2.4078,0.019599,0.86477,0.082661,53.43,44.44,62.745,53.766,24.861,63.158,21.081,39.861,38.548,47.495,47.376,41.235,19.976,0
94.644,77.258,31.75,8.9163,26.282,6.8479,19.132,1.6451,32.313,13.75,23.079,1.3489,18.613,2.2288,4.9386,2.2729,0.019599,0.86477,0.082661,53.43,44.44,62.727,53.746,27.479,62.512,21.406,40.439,30.989,47.638,47.577,40.648,18.016,0
